Function,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
rastrigin_modified,5,5,0.1,65.6432860949954,65.6432860949954,0.0,0.0010001659393310547
rastrigin_modified,5,5,0.2,85.68627979442883,85.68627979442883,1.346718223552034,0.002000570297241211
rastrigin_modified,5,5,0.5,33.03822767791415,41.64331922723449,3.442036619728137,0.0009999275207519531
rastrigin_modified,5,5,1.0,18.656361063720002,26.642816528654265,1.0844620312921565,0.0010004043579101562
rastrigin_modified,5,5,1.5,12.90694141844899,27.320512578066946,7.1468295487133355,0.0010004043579101562
rastrigin_modified,5,5,2.0,28.748958325500418,71.59180802569408,1.1725282434399502,0.0020003318786621094
rastrigin_modified,5,10,0.1,33.12172089090472,33.86802153035829,0.42586849613240285,0.0020003318786621094
rastrigin_modified,5,10,0.2,6.841426035807448,8.781155536834639,0.6281685592930204,0.0020008087158203125
rastrigin_modified,5,10,0.5,16.133942501114973,33.00629587402409,8.8620030894957,0.002000570297241211
rastrigin_modified,5,10,1.0,43.131257023446985,45.65246338033395,2.9660702272658876,0.0020003318786621094
rastrigin_modified,5,10,1.5,3.10600484011578,37.27376573601898,10.314655762784218,0.002000093460083008
rastrigin_modified,5,10,2.0,3.2365505930817484,18.861851631500144,6.517650027143605,0.0030007362365722656
rastrigin_modified,5,20,0.1,2.469520656413188,16.68744849457136,5.103231138028539,0.0030007362365722656
rastrigin_modified,5,20,0.2,0.8221324450436853,10.710429803455455,2.6815199837211847,0.004000663757324219
rastrigin_modified,5,20,0.5,21.155791226012518,40.20901375219236,5.542315570334287,0.004001617431640625
rastrigin_modified,5,20,1.0,1.1458716603868417,23.391944632472175,7.399520392239522,0.004001140594482422
rastrigin_modified,5,20,1.5,16.501018524776004,28.99769632159463,3.61308222226116,0.0030002593994140625
rastrigin_modified,5,20,2.0,6.592104696171299,29.46207558130954,6.456694650172083,0.0040013790130615234
rastrigin_modified,5,50,0.1,6.856190151132486,17.387647236565236,2.6002308159293337,0.010001182556152344
rastrigin_modified,5,50,0.2,3.043482289647528,12.07797174914025,2.4504238982091495,0.008002042770385742
rastrigin_modified,5,50,0.5,4.275010898000225,21.632661423825006,4.70750818340605,0.009002208709716797
rastrigin_modified,5,50,1.0,1.7972849572592864,28.603627101456453,7.522088464849511,0.009002447128295898
rastrigin_modified,5,50,1.5,0.3945898727263213,34.85340386633028,7.902562885976593,0.009001731872558594
rastrigin_modified,5,50,2.0,5.906499433547172,28.52527819694339,6.459067980648542,0.01000213623046875
rastrigin_modified,5,100,0.1,0.8392366245883451,10.247656738879451,2.1172943709851224,0.017004013061523438
rastrigin_modified,5,100,0.2,5.28054597588809,24.248743761676444,4.259322177494536,0.017003774642944336
rastrigin_modified,5,100,0.5,1.694791868870169,41.00607253179058,6.882924721089943,0.017004013061523438
rastrigin_modified,5,100,1.0,1.8745133044117779,30.803457750740726,7.183130532611617,0.017004013061523438
rastrigin_modified,5,100,1.5,2.6620322813298856,34.62823052202724,6.182108691644916,0.019004344940185547
rastrigin_modified,5,100,2.0,0.09082064102937437,28.125216118608588,5.372518489039783,0.01800394058227539
rastrigin_modified,10,5,0.1,57.49740696632564,94.66701671644098,0.0,0.0030007362365722656
rastrigin_modified,10,5,0.2,23.065682564365275,23.16685147231635,3.8188662567601397,0.003000497817993164
rastrigin_modified,10,5,0.5,17.777594881858214,38.22948019714329,8.18075412611403,0.004001140594482422
rastrigin_modified,10,5,1.0,36.99045363289089,40.031552636410154,0.0,0.003000497817993164
rastrigin_modified,10,5,1.5,35.93395158392961,35.93395158392961,0.0,0.003000497817993164
rastrigin_modified,10,5,2.0,29.67733319103617,33.417933272312375,0.0,0.0050008296966552734
rastrigin_modified,10,10,0.1,10.937768865776894,19.69787693469549,1.3957848057945608,0.006001472473144531
rastrigin_modified,10,10,0.2,4.253873861542317,11.567935970864985,2.5895484397121318,0.007001638412475586
rastrigin_modified,10,10,0.5,3.564625690740556,18.7235552515084,4.547678868230353,0.00600123405456543
rastrigin_modified,10,10,1.0,2.121273194839901,21.822663135816484,5.830872119951198,0.006001472473144531
rastrigin_modified,10,10,1.5,15.474044263080536,47.9209696205157,9.116067881482982,0.005001068115234375
rastrigin_modified,10,10,2.0,7.655076290538762,26.840222416235292,6.329680442455112,0.007001638412475586
rastrigin_modified,10,20,0.1,10.236072371679283,18.005545750475104,1.8552228878324781,0.009001970291137695
rastrigin_modified,10,20,0.2,19.95639121900893,23.320346904447533,0.7127509893714924,0.010002851486206055
rastrigin_modified,10,20,0.5,9.961812343200735,28.41134725447356,5.216833837732072,0.009002685546875
rastrigin_modified,10,20,1.0,2.5729362179681203,31.419414313216716,5.459907095887281,0.007001638412475586
rastrigin_modified,10,20,1.5,5.186318257821885,23.540226761726032,4.646765041588602,0.008002042770385742
rastrigin_modified,10,20,2.0,5.688837291019373,32.39275192761892,7.921596341041344,0.008001565933227539
rastrigin_modified,10,50,0.1,3.569986223616077,14.926242636094663,2.466987096109792,0.01800370216369629
rastrigin_modified,10,50,0.2,1.1044579639671994,17.47056903281687,2.694193965628447,0.01800370216369629
rastrigin_modified,10,50,0.5,1.047328244825458,18.342651677837303,4.012779381197882,0.019004344940185547
rastrigin_modified,10,50,1.0,0.2923374704332815,20.724771057190523,5.336294274278443,0.01800394058227539
rastrigin_modified,10,50,1.5,1.722668157216706,25.643786970825897,5.49498310155494,0.023005247116088867
rastrigin_modified,10,50,2.0,1.8920618029950091,22.23925276868374,4.937023575959768,0.03300738334655762
rastrigin_modified,10,100,0.1,1.0225078956749343,2.6214630002204444,0.3468742187902681,0.04401040077209473
rastrigin_modified,10,100,0.2,1.003245892262271,6.799069556145653,1.174078231702071,0.04300951957702637
rastrigin_modified,10,100,0.5,1.994205992180781,38.174699993789154,5.879547646874962,0.04400968551635742
rastrigin_modified,10,100,1.0,0.15141615121465435,20.24863658977481,4.3328875557948585,0.04601097106933594
rastrigin_modified,10,100,1.5,1.2202089894578236,22.794276525872142,5.378501874335682,0.03500795364379883
rastrigin_modified,10,100,2.0,0.037226625957849535,23.987311776199203,5.424093462585142,0.042009592056274414
rastrigin_modified,20,5,0.1,17.970630993456453,17.970630993456453,0.0,0.006001949310302734
rastrigin_modified,20,5,0.2,8.017759681993777,8.041213333935591,0.0,0.0050008296966552734
rastrigin_modified,20,5,0.5,9.330060039300191,9.330060039300191,0.0,0.0050008296966552734
rastrigin_modified,20,5,1.0,39.73713588043837,49.99797937302614,5.153410604860087,0.00400090217590332
rastrigin_modified,20,5,1.5,25.38807108026734,49.57942039128887,5.454125008165639,0.004001140594482422
rastrigin_modified,20,5,2.0,1.3198007381572978,1.3198007381572978,0.0,0.0050008296966552734
rastrigin_modified,20,10,0.1,12.39408849527467,17.585297156385387,0.7723472184620841,0.00800180435180664
rastrigin_modified,20,10,0.2,26.655479672316744,84.85419592048402,1.7208815468410315,0.007001399993896484
rastrigin_modified,20,10,0.5,5.805909111674705,24.5981394963856,7.743600072554066,0.008002996444702148
rastrigin_modified,20,10,1.0,16.206140037813803,33.77735618912024,6.019091073839686,0.009001016616821289
rastrigin_modified,20,10,1.5,1.369863979187521,22.464767457222468,6.627057399782246,0.008002042770385742
rastrigin_modified,20,10,2.0,0.039025644022615325,2.369414599131364,0.3831367333661582,0.009001731872558594
rastrigin_modified,20,20,0.1,4.992042761682082,5.963288495228944,0.25345033783319026,0.015003442764282227
rastrigin_modified,20,20,0.2,4.00744733934018,4.058621652714747,0.015352294012370038,0.015003442764282227
rastrigin_modified,20,20,0.5,5.256882409715558,21.06227256081959,3.8204256717721696,0.014003515243530273
rastrigin_modified,20,20,1.0,0.5535578481296994,10.504798744884013,2.3068770760225754,0.01400303840637207
rastrigin_modified,20,20,1.5,1.4283200048112974,5.2965487776023465,0.8430609155546269,0.013002872467041016
rastrigin_modified,20,20,2.0,3.3112725229042965,23.316098048874434,6.54011715568669,0.014003276824951172
rastrigin_modified,20,50,0.1,1.0074482640592564,2.3627322135204025,0.3057252072073524,0.03200817108154297
rastrigin_modified,20,50,0.2,9.900166957906428,15.097753901398445,0.7893111528159953,0.03300666809082031
rastrigin_modified,20,50,0.5,1.1009548668691842,24.72214274447136,5.709218603279187,0.03400731086730957
rastrigin_modified,20,50,1.0,0.011916708354615224,19.514123512277212,4.373131691049839,0.03400850296020508
rastrigin_modified,20,50,1.5,0.019399229551765984,20.231935767992734,4.596172694966697,0.03300666809082031
rastrigin_modified,20,50,2.0,1.1501759014552633,20.87592919290652,4.345953883284235,0.03300881385803223
rastrigin_modified,20,100,0.1,0.0076017884217449705,1.9892554979206452,0.3921774678237699,0.06501388549804688
rastrigin_modified,20,100,0.2,0.9990864341741919,6.627199359466205,1.1086531592229205,0.06601476669311523
rastrigin_modified,20,100,0.5,1.0030107732325746,20.444569772998122,4.135520484333632,0.06401515007019043
rastrigin_modified,20,100,1.0,0.04167240650759041,38.899121337814385,7.047535369398286,0.06701517105102539
rastrigin_modified,20,100,1.5,0.007153019633356905,20.050268037168983,3.783499119858412,0.07101702690124512
rastrigin_modified,20,100,2.0,0.02916030974116879,21.980588571467234,5.024854960831264,0.06801366806030273
rastrigin_modified,50,5,0.1,1.9941757964274345,1.9941757964274345,0.0,0.016003847122192383
rastrigin_modified,50,5,0.2,19.903880257254926,19.903880257254926,0.0,0.014003515243530273
rastrigin_modified,50,5,0.5,25.90041829631569,25.90041829631569,0.0,0.015003442764282227
rastrigin_modified,50,5,1.0,9.735095052863638,9.735095052863638,0.21218341589506762,0.00600123405456543
rastrigin_modified,50,5,1.5,3.3349185128651335,3.3349185128651335,0.7699811417089464,0.013002872467041016
rastrigin_modified,50,5,2.0,4.4414210007097665,11.300146905044448,2.7434903617338726,0.008002281188964844
rastrigin_modified,50,10,0.1,0.9954530595265751,3.060417503446075,0.6179170404819478,0.0200042724609375
rastrigin_modified,50,10,0.2,7.982797189622987,8.955004516832812,0.2916621981629474,0.015003204345703125
rastrigin_modified,50,10,0.5,24.984475116871156,27.71005587391728,0.9253911795046998,0.0200045108795166
rastrigin_modified,50,10,1.0,1.1869235782484857,18.8103229853039,5.681943825563511,0.018004417419433594
rastrigin_modified,50,10,1.5,0.17813570059514205,7.739969738715661,2.2688310615900975,0.0200045108795166
rastrigin_modified,50,10,2.0,9.199491059122874,30.758331233636042,8.092188508474369,0.009002208709716797
rastrigin_modified,50,20,0.1,1.99001485612186,4.865501748043425,0.6437285013656363,0.021004676818847656
rastrigin_modified,50,20,0.2,9.96690721414537,15.23253899276512,1.1537838621832104,0.03500795364379883
rastrigin_modified,50,20,0.5,5.006421198706276,23.2803513042481,4.123659831063869,0.041008949279785156
rastrigin_modified,50,20,1.0,0.21542720426675643,34.92780911803668,7.378756608208368,0.03900909423828125
rastrigin_modified,50,20,1.5,1.5427389310958652,20.80072018343712,5.583728408056057,0.03300786018371582
rastrigin_modified,50,20,2.0,0.017713850941284193,21.979605054219462,6.607887662425708,0.0380091667175293
rastrigin_modified,50,50,0.1,8.954616177577007,10.815631546462404,0.3933787166555575,0.08201837539672852
rastrigin_modified,50,50,0.2,0.9971940320665098,6.304973297181796,1.2611572192140488,0.0800178050994873
rastrigin_modified,50,50,0.5,0.9974577060393344,18.89565022583703,4.248145553659746,0.08201861381530762
rastrigin_modified,50,50,1.0,0.02767805092472031,20.09586010761455,4.759390756652066,0.07002544403076172
rastrigin_modified,50,50,1.5,0.03149205908269437,23.46617044694524,5.08315539696708,0.06800651550292969
rastrigin_modified,50,50,2.0,0.04134231936470201,26.294465973861577,7.756920227826196,0.08102703094482422
rastrigin_modified,50,100,0.1,0.000696771032835386,1.9356709586591343,0.4401662554642295,0.13802313804626465
rastrigin_modified,50,100,0.2,0.002025195894603371,6.325270560532955,1.1141255703560544,0.09502124786376953
rastrigin_modified,50,100,0.5,0.01229896823653931,20.075539250377588,4.797498315543427,0.21204829216003418
rastrigin_modified,50,100,1.0,0.01774322329706024,20.22135704140798,6.008107872907316,0.14603281021118164
rastrigin_modified,50,100,1.5,0.0023803835871802903,21.550444007791924,4.398025440623442,0.15203428268432617
rastrigin_modified,50,100,2.0,0.01749940335209743,22.000258535889618,4.659874949441839,0.10302305221557617
rastrigin_modified,100,5,0.1,33.843171146468784,33.92893096912754,0.0,0.012003660202026367
rastrigin_modified,100,5,0.2,25.072775490963846,25.861137547078688,0.23261157307562144,0.013002395629882812
rastrigin_modified,100,5,0.5,17.688570667560573,18.861977061506312,0.0,0.015003442764282227
rastrigin_modified,100,5,1.0,10.06482211138863,12.013670094189436,0.7795391931203227,0.011003494262695312
rastrigin_modified,100,5,1.5,4.452050399367689,17.081776324363073,5.051890369998153,0.00600123405456543
rastrigin_modified,100,5,2.0,10.568688386223979,20.392978247838393,3.6832181403750925,0.007001399993896484
rastrigin_modified,100,10,0.1,15.919984536689066,17.383853930513947,0.45006010434581967,0.013003110885620117
rastrigin_modified,100,10,0.2,2.031453125192826,4.976578168276809,1.0052093794239636,0.013002872467041016
rastrigin_modified,100,10,0.5,4.009173157997896,4.292745201588902,0.08297793635653061,0.015003681182861328
rastrigin_modified,100,10,1.0,2.1037827874827286,19.999538771703985,5.36835210531032,0.031005859375
rastrigin_modified,100,10,1.5,2.4907104080983586,28.89497905836261,7.169737101102153,0.008001089096069336
rastrigin_modified,100,10,2.0,9.616719412531177,18.985229755496665,1.773950851724468,0.009002685546875
rastrigin_modified,100,20,0.1,4.982982456626331,5.627203239006207,0.20279066052290534,0.021004676818847656
rastrigin_modified,100,20,0.2,26.11278266238899,35.5071091106689,1.5554542649182372,0.012003421783447266
rastrigin_modified,100,20,0.5,2.080790073926913,21.606308977895825,5.073544185143494,0.021004199981689453
rastrigin_modified,100,20,1.0,0.2456300073693427,15.544969319124743,4.666604124558672,0.03301715850830078
rastrigin_modified,100,20,1.5,4.194200865808922,33.46153038701863,7.510292370009852,0.025005578994750977
rastrigin_modified,100,20,2.0,2.31287027531452,26.142526973652828,7.214203109868761,0.020998477935791016
rastrigin_modified,100,50,0.1,4.974853895345307,6.250254179608017,0.2636635491081543,0.05801248550415039
rastrigin_modified,100,50,0.2,0.9951981170959776,7.209957033172579,1.307153543301496,0.0710134506225586
rastrigin_modified,100,50,0.5,1.51765137816259,22.666546841237256,5.576178753553879,0.047011375427246094
rastrigin_modified,100,50,1.0,0.029214716885924474,24.072777468865517,6.420801800179506,0.09202098846435547
rastrigin_modified,100,50,1.5,0.32399801403686723,40.21480164018314,6.821071253123455,0.06301426887512207
rastrigin_modified,100,50,2.0,0.21240027980546472,22.100772512238656,5.4853564072858125,0.10602355003356934
rastrigin_modified,100,100,0.1,0.9949964385382479,2.631259229961934,0.38297093655474146,0.19704437255859375
rastrigin_modified,100,100,0.2,0.002381357672284423,6.913626070671517,1.435129475011418,0.09702229499816895
rastrigin_modified,100,100,0.5,0.9992569353791652,22.221986042484758,4.350334406112668,0.1760411262512207
rastrigin_modified,100,100,1.0,0.005390326555094305,21.912412550491755,5.102106700698861,0.278062105178833
rastrigin_modified,100,100,1.5,0.012666034354413824,21.546175953151362,5.283286870309902,0.20304632186889648
rastrigin_modified,100,100,2.0,0.008983830835568085,21.901401440144966,5.671260190836513,0.12402796745300293
booth,5,5,0.1,118.77406265367223,118.77406265367223,1.4210854715202004e-14,0.0020003318786621094
booth,5,5,0.2,39.49446415403574,39.49446415403574,0.0,0.0010013580322265625
booth,5,5,0.5,206.8034890601875,407.58451555759825,95.87435274981318,0.0020003318786621094
booth,5,5,1.0,42.48326564915816,152.27346949911686,15.35753673449953,0.0009999275207519531
booth,5,5,1.5,38.05178199802593,38.05178199802593,1.0166392921858174,0.0009996891021728516
booth,5,5,2.0,66.11194822321131,103.40039795660307,14.63948163131099,0.002000570297241211
booth,5,10,0.1,12.15839628669107,12.33130336952153,0.05187212484913779,0.0020003318786621094
booth,5,10,0.2,29.37274726428523,30.669662348152833,0.3586386618130805,0.0020008087158203125
booth,5,10,0.5,5.699985206356272,7.0803872842134785,0.5653685096791098,0.0030002593994140625
booth,5,10,1.0,55.27705416707795,89.64469156723099,10.069008833157934,0.002000570297241211
booth,5,10,1.5,0.7552649562333736,13.727150279557383,3.7620036632996157,0.002001047134399414
booth,5,10,2.0,0.07127324716215318,0.6630679453579046,0.1775384094587254,0.0019998550415039062
booth,5,20,0.1,0.0691647271406723,19.766211959677467,1.1287689510457815,0.003000497817993164
booth,5,20,0.2,0.8656567177478532,2.0900058412325953,0.41796523589754087,0.0040013790130615234
booth,5,20,0.5,4.4115646296498685,36.08134778833685,3.7302392184963984,0.003000497817993164
booth,5,20,1.0,13.633085644290237,23.88302780204845,3.2569634717403972,0.0030007362365722656
booth,5,20,1.5,15.502807864285161,273.88338825981,89.51170629007575,0.00400090217590332
booth,5,20,2.0,12.72322970022427,96.4429507345296,6.017729134702812,0.003000497817993164
booth,5,50,0.1,0.9838404492785253,53.612167402473204,10.711714867749523,0.007001638412475586
booth,5,50,0.2,4.82549565103349,9.321976306717177,0.5226434297201961,0.008002042770385742
booth,5,50,0.5,1.047221097288725,16.668446374361288,3.484904110206875,0.007002115249633789
booth,5,50,1.0,0.2822076250652459,95.71596415216729,20.663956850528308,0.007001161575317383
booth,5,50,1.5,1.1468705821472671,26.54558594476721,5.870435283925084,0.008001565933227539
booth,5,50,2.0,1.0714686222098428,156.1292182712542,22.90255943518965,0.007001399993896484
booth,5,100,0.1,0.20309429909285504,8.820467169706847,2.2860786984190407,0.01500391960144043
booth,5,100,0.2,1.734671065310823,27.97577133984632,5.084901745237104,0.014003276824951172
booth,5,100,0.5,0.03045939541318882,72.91683007986485,9.26384251461008,0.01400303840637207
booth,5,100,1.0,0.07650235388789481,58.47262544002701,10.243339606191768,0.014003753662109375
booth,5,100,1.5,0.0855150152790213,220.79046046818127,40.96289178166786,0.015003442764282227
booth,5,100,2.0,0.19984067151903182,81.7742289335064,12.048777684410188,0.014003276824951172
booth,10,5,0.1,36.91801122450012,38.672874146213445,0.7019451686853301,0.0020008087158203125
booth,10,5,0.2,66.91693968292577,70.36102280272367,1.3896285759252518,0.002000570297241211
booth,10,5,0.5,21.63464749781096,44.14964069316764,4.061784708066811,0.002000093460083008
booth,10,5,1.0,125.51056749285982,135.7027895807987,4.076888835175555,0.002001047134399414
booth,10,5,1.5,27.15699814318615,63.11211047552387,0.13472561203274722,0.002000093460083008
booth,10,5,2.0,38.078913424693134,38.96577137296398,1.2427947780050685,0.0020003318786621094
booth,10,10,0.1,5.195628133467767,6.183334854552528,0.22086531701742645,0.004000425338745117
booth,10,10,0.2,1.3499742748925714,2.190715859978959,0.22989578451263432,0.003000497817993164
booth,10,10,0.5,5.948397670157142,7.08348206685559,0.6274053323855462,0.00400090217590332
booth,10,10,1.0,13.838640068529958,104.80923031330045,32.325424163532475,0.003000497817993164
booth,10,10,1.5,0.008401504382795508,2.309278314981369,0.7323193966472273,0.00400090217590332
booth,10,10,2.0,10.703166293806511,15.362329650769714,1.563597522366734,0.0030007362365722656
booth,10,20,0.1,13.572395022882274,14.371909154869742,0.2189235279900669,0.00600123405456543
booth,10,20,0.2,14.727353175390514,19.41230107007769,1.2501183781856429,0.006001472473144531
booth,10,20,0.5,11.26146633719253,21.626528635956966,2.656849522204055,0.006001949310302734
booth,10,20,1.0,1.3976340715268942,8.746906124117219,1.853370619670646,0.0060007572174072266
booth,10,20,1.5,9.838081326695946,21.79810417998827,2.6538129448359027,0.006001472473144531
booth,10,20,2.0,3.4161623215850208,21.971977217874755,4.265240750561875,0.006001472473144531
booth,10,50,0.1,4.5137329136963915,4.987933718510986,0.12390488956513247,0.014003992080688477
booth,10,50,0.2,0.3700183068570615,1.4447456538215695,0.31996680193365706,0.01400303840637207
booth,10,50,0.5,0.05115724436356317,1.3543729212055624,0.2956414685657988,0.01500248908996582
booth,10,50,1.0,0.14717900936843492,5.466873862798379,1.018504519436006,0.015003442764282227
booth,10,50,1.5,1.7699370063021622,36.70639708933264,5.19014825554292,0.01600360870361328
booth,10,50,2.0,0.2858694991567774,22.424004474106347,3.6335665745218213,0.015004396438598633
booth,10,100,0.1,0.18044566474905743,0.47201709051773255,0.04981145039308581,0.02700519561767578
booth,10,100,0.2,1.4256308452061206,2.470032556480104,0.16007581922583394,0.02700638771057129
booth,10,100,0.5,0.5822125937961142,9.80787960924323,1.8395344752412388,0.0290067195892334
booth,10,100,1.0,0.044831061246158134,4.5593975188537685,0.9668287978862672,0.031006574630737305
booth,10,100,1.5,0.005569576946750772,9.56858804715213,2.304744106302269,0.0290069580078125
booth,10,100,2.0,0.010447571221150947,24.328871559141646,4.234577137964979,0.02700662612915039
booth,20,5,0.1,51.72540078154307,51.72540078154307,0.6206939535797702,0.003999948501586914
booth,20,5,0.2,105.0534061445885,105.0534061445885,1.4210854715202004e-14,0.004002094268798828
booth,20,5,0.5,7.81604246745063,9.239401624926238,1.4474349908560038,0.005001068115234375
booth,20,5,1.0,0.389008491621716,1.3667456196105197,0.24081548913067127,0.00400090217590332
booth,20,5,1.5,113.23098611239719,183.59208233863023,29.44306452856852,0.003999948501586914
